prob,N,vPOC,vSUR,vSTO,instance,statusPOC,statusSTO,timePOC,noIterPOC,timeSUR,objPOC,objSUR,objSTO,nswPOC,nswSUR,nswSTO,timeSTO,noIterSTO,wi
calcium,100,1,1,2,152,success,success,492.54424,228,,1596.6619,6155.5623,4223.3926,1.6957657,2.0,22.0,2002.54496,442,"['0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000088345516', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0888413306521267', ' 0.0146571590946700', ' 0.1452952261981293', ' 0.3555402784927878', ' 0.7736986769416730', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000']"
calcium,100,1,1,2,153,success,success,413.36795,184,,1596.6619,6155.5623,4223.3926,1.6957657,2.0,22.0,1965.08895,442,"['0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000432868314', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0888413040733054', ' 0.0146571686882363', ' 0.1452952244286077', ' 0.3555402946538176', ' 0.7736986733385744', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000']"
calcium,100,1,1,2,154,success,success,640.03736,274,,1596.6619,6155.5623,4223.3926,1.6957657,2.0,22.0,1957.13754,442,"['0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000458501532', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0888413023304874', ' 0.0146571689703562', ' 0.1452952248212989', ' 0.3555402951919789', ' 0.7736986734008527', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000']"
calcium,100,1,1,2,155,success,success,469.82594,206,,1596.6619,6155.5623,4223.3926,1.6957657,2.0,22.0,2047.2330600000003,442,"['0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000421080747', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0888413048747692', ' 0.0146571685585365', ' 0.1452952242480076', ' 0.3555402944063547', ' 0.7736986733099304', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000']"
calcium,100,1,1,2,156,success,success,772.99078,368,,1596.6619,6155.5623,4223.3926,1.6957657,2.0,22.0,1962.2603199999999,442,"['0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000420961221', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0888413048828833', ' 0.0146571685572090', ' 0.1452952242462017', ' 0.3555402944038606', ' 0.7736986733096437', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000']"
calcium,100,1,1,2,157,success,success,355.47501,168,,1596.6619,6155.5623,4223.3926,1.6957657,2.0,22.0,1941.11809,442,"['0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000088481798', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0888413306428608', ' 0.0146571590961816', ' 0.1452952262002140', ' 0.3555402784956661', ' 0.7736986769420063', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000']"
calcium,100,1,1,2,158,success,success,287.73782,139,,1596.6619,6155.5623,4223.3926,1.6957657,2.0,22.0,1962.6098799999997,442,"['0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000603939647', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0888412924420971', ' 0.0146571705707140', ' 0.1452952270497217', ' 0.3555402982454774', ' 0.7736986737543637', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000']"
calcium,100,1,1,2,159,success,success,302.22021,141,,1596.6619,6155.5623,4223.3926,1.6957657,2.0,22.0,2014.8585899999998,442,"['0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000581709649', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0888412939535196', ' 0.0146571703260814', ' 0.1452952267091065', ' 0.3555402977787351', ' 0.7736986737003202', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000']"
calcium,100,1,1,2,160,success,success,559.94668,243,,1596.6619,6155.5623,4223.3926,1.6957657,2.0,22.0,1965.83552,442,"['0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000001113889651', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0888412577701611', ' 0.0146571761825764', ' 0.1452952348626569', ' 0.3555403089520181', ' 0.7736986749936244', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000']"
calcium,100,1,1,2,161,success,success,445.47301,196,,1596.6619,6155.5623,4223.3926,1.6957657,2.0,22.0,1964.20659,442,"['0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000584868257', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0888412937387646', ' 0.0146571703608444', ' 0.1452952267575102', ' 0.3555402978450687', ' 0.7736986737080047', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000', ' 0.0000000000000000']"
